feature_id,gene_symbol,gene_title,gene_symbol_raw,multiple_gene_symbols,has_gene_symbol,interpretable_probe,logFC_T1R_R1_vs_Borderline_non_reaction,average_expression,moderated_t,raw_p_value,adjusted_p_value,log_odds,regulation,abs_logFC
A_23_P166269,FAM3B,FAM3B,FAM3B,FALSE,TRUE,TRUE,-1.0471058271428564,-0.7169008809090909,-4.080628063930564,1.800397695134628e-4,0.00237683983037885,0.6406798840813606,Down_in_T1R_R1,1.0471058271428564
A_23_P215549,PON3,PON3,PON3,FALSE,TRUE,TRUE,-1.1887547275904755,0.9786433141363636,-4.011514242530001,2.2352439668758917e-4,0.00277906567552287,0.4391125269520453,Down_in_T1R_R1,1.1887547275904755
A_32_P208350,TDRD9,TDRD9,TDRD9,FALSE,TRUE,TRUE,1.0684412903428562,-0.26882652931818185,4.006785400042594,2.2684610633437504e-4,0.00280387093770956,0.4253778679909352,Up_in_T1R_R1,1.0684412903428562
A_33_P3387621,RHPN2,RHPN2,RHPN2,FALSE,TRUE,TRUE,-1.064061688471428,-2.0159591227954547,-4.001974967265174,2.3027420952006545e-4,0.0028302650264281,0.41141381363684193,Down_in_T1R_R1,1.064061688471428
A_24_P365767,CYBB,CYBB,CYBB,FALSE,TRUE,TRUE,1.1107628076190474,6.272395286363636,3.9960786600937177,2.3454468966176587e-4,0.00286054202970828,0.3943080666278691,Up_in_T1R_R1,1.1107628076190474
A_33_P3233645,MT1G,MT1G,MT1G,FALSE,TRUE,TRUE,1.2346348203809512,3.0824375172727274,3.99601584976702,2.3459059150937776e-4,0.00286054202970828,0.39412591003990105,Up_in_T1R_R1,1.2346348203809512
A_23_P215111,ATP6V0A4,ATP6V0A4,ATP6V0A4,FALSE,TRUE,TRUE,-1.3679489916190466,1.98243672,-3.9753456100041737,2.5017886781874036e-4,0.00298239173729097,0.3342515378424906,Down_in_T1R_R1,1.3679489916190466
A_23_P362148,DNER,DNER,DNER,FALSE,TRUE,TRUE,-1.407201694080951,-1.2553689852045455,-3.959632876241796,2.626951576814933e-4,0.00308007851645905,0.2888333662856706,Down_in_T1R_R1,1.407201694080951
A_23_P125233,CNN1,CNN1,CNN1,FALSE,TRUE,TRUE,-1.1974123727142851,1.4918170511363635,-3.9593929725729127,2.628908801898244e-4,0.00308007851645905,0.2881405644649959,Down_in_T1R_R1,1.1974123727142851
A_23_P27133,KRT15,KRT15,KRT15,FALSE,TRUE,TRUE,-1.1587485433333322,3.438898045,-3.947757225985266,2.725551450404402e-4,0.00314450084365433,0.25456197248764667,Down_in_T1R_R1,1.1587485433333322
A_33_P3253249,FTH1,FTH1,FTH1,FALSE,TRUE,TRUE,1.019942919261904,1.340193644659091,3.931590561301242,2.865553674312417e-4,0.00325976008935776,0.2079848621928102,Up_in_T1R_R1,1.019942919261904
A_23_P154526,GRB14,GRB14,GRB14,FALSE,TRUE,TRUE,-1.288265537204761,0.05513952470454547,-3.93132508044567,2.867909819249815e-4,0.00326068541902442,0.20722074625773956,Down_in_T1R_R1,1.288265537204761
A_23_P110624,CTNND2,CTNND2,CTNND2,FALSE,TRUE,TRUE,1.3468698654714275,0.07368100075000002,3.9259102330692226,2.916377709905724e-4,0.00329452481435421,0.19164086012067383,Up_in_T1R_R1,1.3468698654714275
A_23_P71037,IL6,IL6,IL6,FALSE,TRUE,TRUE,1.0657692699047612,-1.1651473472727274,3.9199075422968703,2.9710336089252675e-4,0.00331571304127307,0.17438145737901323,Up_in_T1R_R1,1.0657692699047612
A_23_P30126,FGFBP1,FGFBP1,FGFBP1,FALSE,TRUE,TRUE,-1.019059753157142,0.7558698747045455,-3.9198877745734944,2.97121522528918e-4,0.00331571304127307,0.17432464032695272,Down_in_T1R_R1,1.019059753157142
A_32_P25437,SLC12A2,SLC12A2,SLC12A2,FALSE,TRUE,TRUE,-1.119597764595237,0.8560572262954546,-3.882932964860807,3.3301951124177834e-4,0.00359484187416048,0.06834671767007627,Down_in_T1R_R1,1.119597764595237
A_23_P319423,KCNK5,KCNK5,KCNK5,FALSE,TRUE,TRUE,-1.008738701238094,1.8033870726363637,-3.84740415728576,3.714633675728798e-4,0.0038906093840537,-0.03308551692830264,Down_in_T1R_R1,1.008738701238094
A_23_P167328,CD38,CD38,CD38,FALSE,TRUE,TRUE,1.029818618661904,1.08443471325,3.842155981509014,3.77493602014379e-4,0.00392485998061672,-0.04803022700998038,Up_in_T1R_R1,1.029818618661904
A_23_P1691,MMP1,MMP1,MMP1,FALSE,TRUE,TRUE,1.4053629459523802,-4.348329569318182,3.836232901431942,3.844128460959066e-4,0.00396532450711717,-0.06488480143301434,Up_in_T1R_R1,1.4053629459523802
A_23_P89589,PER1,PER1,PER1,FALSE,TRUE,TRUE,-1.2156472634285704,0.9650452514545454,-3.8241497481605577,3.989097896143613e-4,0.004066144072619,-0.0992287272472554,Down_in_T1R_R1,1.2156472634285704
A_33_P3413483,SORD,SORD,SORD,FALSE,TRUE,TRUE,-1.0054505422761897,0.619637298,-3.8236057060806425,3.995747731566288e-4,0.0040700782676812,-0.10077380238774136,Down_in_T1R_R1,1.0054505422761897
A_32_P232035,LOC100270746,LOC100270746,LOC100270746,FALSE,TRUE,TRUE,-1.082138113142857,-1.4012213413636363,-3.802615401915511,4.26063949457208e-4,0.0042437736266388,-0.1603030347425971,Down_in_T1R_R1,1.082138113142857
A_32_P234145,SHC4,SHC4,SHC4,FALSE,TRUE,TRUE,-1.021061717409523,-0.7986944734545455,-3.799074317776478,4.306965377639889e-4,0.00427808510701497,-0.17032963697182346,Down_in_T1R_R1,1.021061717409523
A_23_P215720,CFTR,CFTR,CFTR,FALSE,TRUE,TRUE,-1.1945192045238089,-0.16210034568181816,-3.781778574929245,4.540303759042126e-4,0.00445307936200066,-0.21923561376232037,Down_in_T1R_R1,1.1945192045238089
A_23_P109322,PCP4,PCP4,PCP4,FALSE,TRUE,TRUE,-1.3336189945952373,0.12566421920454546,-3.691641040973144,5.967410245209548e-4,0.00545532798195281,-0.47227416777966,Down_in_T1R_R1,1.3336189945952373
A_23_P370666,GLYATL1,GLYATL1,GLYATL1,FALSE,TRUE,TRUE,-1.335383006004761,0.2052475196136364,-3.646115496076147,6.843381564237865e-4,0.00603679936317744,-0.5988721621310873,Down_in_T1R_R1,1.335383006004761
A_23_P110184,MSMO1,MSMO1,MSMO1,FALSE,TRUE,TRUE,-1.034730654809523,-1.226712783409091,-3.6446854522831074,6.872806120081079e-4,0.00605265125641807,-0.6028354471418327,Down_in_T1R_R1,1.034730654809523
A_23_P39955,ACTG2,ACTG2,ACTG2,FALSE,TRUE,TRUE,-1.0821178921904753,0.0612987509090909,-3.5785416936013457,8.374651579414962e-4,0.0069660226596818,-0.7852399642487233,Down_in_T1R_R1,1.0821178921904753
A_23_P152002,BCL2A1,BCL2A1,BCL2A1,FALSE,TRUE,TRUE,1.1465545090476186,2.314379675,3.549417403811864,9.131420775890886e-4,0.00741743695308338,-0.864982342570265,Up_in_T1R_R1,1.1465545090476186
A_23_P10873,TLR1,TLR1,TLR1,FALSE,TRUE,TRUE,1.0340246080952369,4.210730193181818,3.4965205958423486,0.00106763329805304,0.00833987621968879,-1.008894697430642,Up_in_T1R_R1,1.0340246080952369
A_24_P184799,COCH,COCH,COCH,FALSE,TRUE,TRUE,-1.2281009559523803,-2.953257303409091,-3.4636003823472574,0.00117607172265619,0.00895118902774986,-1.097848353990701,Down_in_T1R_R1,1.2281009559523803
A_23_P386320,MFI2,MFI2,MFI2,FALSE,TRUE,TRUE,-1.1135978889761895,-2.569065969204545,-3.453999597885348,0.00120962698739635,0.00913753989083898,-1.123701124667441,Down_in_T1R_R1,1.1135978889761895
A_23_P207058,SOCS3,SOCS3,SOCS3,FALSE,TRUE,TRUE,1.009972550557142,0.20442918975,3.445418549844645,0.00124038965802667,0.00926654816297503,-1.146773489760239,Up_in_T1R_R1,1.009972550557142
A_33_P3254096,PI15,PI15,PI15,FALSE,TRUE,TRUE,1.2210243321428562,-2.5069126579545453,3.379181016193551,0.00150424718544101,0.01057676929856331,-1.3237601418556686,Up_in_T1R_R1,1.2210243321428562
A_23_P114713,CYP4B1,CYP4B1,CYP4B1,FALSE,TRUE,TRUE,-1.0020692630476182,1.5876024272727274,-3.3529787732761616,0.00162271048482185,0.01117914237522646,-1.3932213145877714,Down_in_T1R_R1,1.0020692630476182
A_23_P123596,GLDC,GLDC,GLDC,FALSE,TRUE,TRUE,-1.5949201482904745,-1.1845205972045454,-3.2915867856876626,0.00193595318663516,0.01274713599773237,-1.5547159929485908,Down_in_T1R_R1,1.5949201482904745
A_23_P94434,HRCT1,HRCT1,HRCT1,FALSE,TRUE,TRUE,-1.0247454407761898,0.14097230111363637,-3.2586744056344648,0.00212669863201133,0.0136917155912859,-1.6405569654207346,Down_in_T1R_R1,1.0247454407761898
A_24_P77082,KMO,KMO,KMO,FALSE,TRUE,TRUE,1.16198254627619,2.2369114301363635,3.245289721628634,0.00220925300493954,0.01406469021457898,-1.6753169793652347,Up_in_T1R_R1,1.16198254627619
A_23_P49448,FA2H,FA2H,FA2H,FALSE,TRUE,TRUE,-1.6441116145285704,0.5597742102954545,-3.2356619272930924,0.00227050189893118,0.014350875638699,-1.7002664650186503,Down_in_T1R_R1,1.6441116145285704
A_23_P161940,SCGB2A2,SCGB2A2,SCGB2A2,FALSE,TRUE,TRUE,-1.4983018223095226,2.224623226659091,-3.2347426344279,0.00227643345584523,0.0143797661454707,-1.7026463557695417,Down_in_T1R_R1,1.4983018223095226
A_23_P434809,S100A8,S100A8,S100A8,FALSE,TRUE,TRUE,1.291713994285713,4.255767027272728,3.1220442666329173,0.00312567109805106,0.01795668902292975,-1.9912205594486456,Up_in_T1R_R1,1.291713994285713
A_33_P3409518,TUBBP5,TUBBP5,TUBBP5,FALSE,TRUE,TRUE,-1.0576102848428564,-1.6436141956590908,-3.048878452189471,0.00382828522521712,0.0208328106385657,-2.175096113693283,Down_in_T1R_R1,1.0576102848428564
A_33_P3279708,RNU2-2,RNU2-2,RNU2-2,FALSE,TRUE,TRUE,-1.146176916190475,3.366298868181818,-2.9680612090673715,0.00477546137553622,0.02435669682271564,-2.374902490491575,Down_in_T1R_R1,1.146176916190475
A_23_P372946,TM4SF19,TM4SF19,TM4SF19,FALSE,TRUE,TRUE,1.1200824856190468,-0.31376701954545455,2.9061228959375023,0.00564519349770721,0.02739137047005041,-2.525620660190215,Up_in_T1R_R1,1.1200824856190468
A_23_P127781,SCGB1D1,SCGB1D1,SCGB1D1,FALSE,TRUE,TRUE,-1.1186039976190465,4.235958079545455,-2.8860451767592,0.00595742403407725,0.02857184351809775,-2.57401766441346,Down_in_T1R_R1,1.1186039976190465
A_33_P3359047,LYPD6,LYPD6,LYPD6,FALSE,TRUE,TRUE,-1.147492488599999,-0.12090572177272726,-2.816599208129693,0.00716562190455406,0.03247268108375958,-2.739647292037494,Down_in_T1R_R1,1.147492488599999
A_23_P150555,SCGB1D2,SCGB1D2,SCGB1D2,FALSE,TRUE,TRUE,-1.3197381573809517,4.9029211402272725,-2.7532429890556696,0.00846236039636475,0.03681013569408634,-2.8883117430152363,Down_in_T1R_R1,1.3197381573809517
A_32_P52153,LOC728978,LOC728978,LOC728978,FALSE,TRUE,TRUE,-1.0721886683095232,-0.10053708875,-2.6569435485162427,0.01085312291347226,0.04403755152604143,-3.109686731819653,Down_in_T1R_R1,1.0721886683095232
A_23_P31407,AGR2,AGR2,AGR2,FALSE,TRUE,TRUE,-1.0702143542857134,-4.98158670909091,-2.6504911542858993,0.01103364720894983,0.04454769195957282,-3.1243176224474505,Down_in_T1R_R1,1.0702143542857134
