feature_id,gene_symbol,gene_title,gene_symbol_raw,multiple_gene_symbols,has_gene_symbol,interpretable_probe,logFC_T1R_R1_vs_Borderline_non_reaction,average_expression,moderated_t,raw_p_value,adjusted_p_value,log_odds,regulation,abs_logFC
A_33_P3335629,TMEM208,TMEM208,TMEM208,FALSE,TRUE,TRUE,0.07926450271428555,-0.5782978884090909,1.112159858633314,0.27193873540244473,0.4460073804194981,-5.750980883195809,Not_significant,0.07926450271428555
A_23_P101742,MRPL54,MRPL54,MRPL54,FALSE,TRUE,TRUE,-0.06245884050952375,0.01422201393181818,-1.1118906742241494,0.2720532390035982,0.44607744375274927,-5.751269666841416,Not_significant,0.06245884050952375
A_23_P218237,LCAT,LCAT,LCAT,FALSE,TRUE,TRUE,0.10416226313333324,0.6279568451363636,1.1118712743476784,0.2720614924917838,0.44607744375274927,-5.751290476664466,Not_significant,0.10416226313333324
A_33_P3292896,SFXN5,SFXN5,SFXN5,FALSE,TRUE,TRUE,-0.18816923566666652,0.7415218561363637,-1.1117577331173392,0.2721098010525597,0.44607744375274927,-5.75141226297575,Not_significant,0.18816923566666652
A_33_P3214293,PPP3R1,PPP3R1,PPP3R1,FALSE,TRUE,TRUE,0.09156984151904754,-0.3980464435681818,1.11172433431688,0.2721240124461092,0.44607744375274927,-5.751448084876095,Not_significant,0.09156984151904754
A_33_P3449097,TSPAN10,TSPAN10,TSPAN10,FALSE,TRUE,TRUE,-0.4837121242761904,0.7493155389545454,-1.1116935705696172,0.2721371030729406,0.44607744375274927,-5.751481079648781,Not_significant,0.4837121242761904
A_23_P146885,UTS2R,UTS2R,UTS2R,FALSE,TRUE,TRUE,-0.09396540195714274,0.21217656615909092,-1.1116860783984006,0.27214029121812094,0.44607744375274927,-5.751489115030928,Not_significant,0.09396540195714274
A_33_P3249414,TRIM58,TRIM58,TRIM58,FALSE,TRUE,TRUE,-0.34810140695238073,-2.371931845909091,-1.1115831891655306,0.27218407636752,0.4460982194559478,-5.751599458946382,Not_significant,0.34810140695238073
A_23_P157726,DENND4C,DENND4C,DENND4C,FALSE,TRUE,TRUE,-0.0914280426190476,1.1841336875,-1.111389815856486,0.2722663810574956,0.44618246555085656,-5.751806816701164,Not_significant,0.0914280426190476
A_23_P134433,EN2,EN2,EN2,FALSE,TRUE,TRUE,-0.08889251524761899,0.0506691874090909,-1.1113244302399912,0.2722942148516245,0.44618246555085656,-5.751876923185061,Not_significant,0.08889251524761899
A_32_P116660,RBM43,RBM43,RBM43,FALSE,TRUE,TRUE,0.14799747952380937,1.7245064704545454,1.111313638805728,0.2722988088162613,0.44618246555085656,-5.751888493390296,Not_significant,0.14799747952380937
A_33_P3535649,FLYWCH1,FLYWCH1,FLYWCH1,FALSE,TRUE,TRUE,-0.22870756825714264,0.9507007205,-1.1111422261202486,0.27237178735832795,0.4462197758093817,-5.752072261943499,Not_significant,0.22870756825714264
